api_data_id,Clean_Title,Title_Counts,Clean_Title_Prompt,is_original,Clean_Title_Char_Len,Content_Type_Prompt,content_type
api-9648-No-Series,montalbano a nest of vipers  il commissario montalbano un covo di vipere,1,Is title 'montalbano a nest of vipers  il commissario montalbano un covo di vipere' original Netflix content?,No,72,"Is Netflix title 'montalbano a nest of vipers  il commissario montalbano un covo di vipere' a Series, Movie, or Documentary?",Series
api-9649-No-Series,fullmetal alchemist brotherhood part 1   fullmetal alchemist 1,1,Is title 'fullmetal alchemist brotherhood part 1   fullmetal alchemist 1' original Netflix content?,No,62,"Is Netflix title 'fullmetal alchemist brotherhood part 1   fullmetal alchemist 1' a Series, Movie, or Documentary?",Series
api-9650-No-Series,who likes my follower,1,Is title 'who likes my follower' original Netflix content?,No,21,"Is Netflix title 'who likes my follower' a Series, Movie, or Documentary?",Series
api-9651-No-Movie,inuyasha the movie 2 the castle beyond the looking glass,1,Is title 'inuyasha the movie 2 the castle beyond the looking glass' original Netflix content?,No,56,"Is Netflix title 'inuyasha the movie 2 the castle beyond the looking glass' a Series, Movie, or Documentary?",Movie
api-9652-No-Documentary,the fight for justice paolo guerrero,1,Is title 'the fight for justice paolo guerrero' original Netflix content?,No,36,"Is Netflix title 'the fight for justice paolo guerrero' a Series, Movie, or Documentary?",Documentary
api-9653-No-Series,kizoku tanjou prince of legend,1,Is title 'kizoku tanjou prince of legend' original Netflix content?,No,30,"Is Netflix title 'kizoku tanjou prince of legend' a Series, Movie, or Documentary?",Series
api-9654-No-Movie,requisitos para ser una persona normal  requirements to be a normal person,1,Is title 'requisitos para ser una persona normal  requirements to be a normal person' original Netflix content?,No,74,"Is Netflix title 'requisitos para ser una persona normal  requirements to be a normal person' a Series, Movie, or Documentary?",Movie
api-9655-No-Series,jimmy the true story of a true idiot,1,Is title 'jimmy the true story of a true idiot' original Netflix content?,No,36,"Is Netflix title 'jimmy the true story of a true idiot' a Series, Movie, or Documentary?",Series
api-9656-No-Series,fullmetal alchemist brotherhood part 4   fullmetal alchemist 4,1,Is title 'fullmetal alchemist brotherhood part 4   fullmetal alchemist 4' original Netflix content?,No,62,"Is Netflix title 'fullmetal alchemist brotherhood part 4   fullmetal alchemist 4' a Series, Movie, or Documentary?",Series
api-9657-Yes-,ricardo quevedo tomorrow will be worse  ricardo quevedo maana ser peor,1,Is title 'ricardo quevedo tomorrow will be worse  ricardo quevedo maana ser peor' original Netflix content?,Yes,70,"Is Netflix title 'ricardo quevedo tomorrow will be worse  ricardo quevedo maana ser peor' a Series, Movie, or Documentary?",
api-9658-No-Documentary,midnight at the pera palace,1,Is title 'midnight at the pera palace' original Netflix content?,No,27,"Is Netflix title 'midnight at the pera palace' a Series, Movie, or Documentary?",Documentary
api-9659-No-Series,porta dos fundos contrato vitalicio  porta dos fundos contrato vitalcio,1,Is title 'porta dos fundos contrato vitalicio  porta dos fundos contrato vitalcio' original Netflix content?,No,71,"Is Netflix title 'porta dos fundos contrato vitalicio  porta dos fundos contrato vitalcio' a Series, Movie, or Documentary?",Series
api-9660-Yes-Series,the bonfire of destiny limited series  le bazar de la charit minisrie,1,Is title 'the bonfire of destiny limited series  le bazar de la charit minisrie' original Netflix content?,Yes,69,"Is Netflix title 'the bonfire of destiny limited series  le bazar de la charit minisrie' a Series, Movie, or Documentary?",Series
api-9661-No-Movie,doraemon the movie nobita and the birth of japan 2016,1,Is title 'doraemon the movie nobita and the birth of japan 2016' original Netflix content?,No,53,"Is Netflix title 'doraemon the movie nobita and the birth of japan 2016' a Series, Movie, or Documentary?",Movie
api-9662-No-Series,oresuki are you the only one who loves me,1,Is title 'oresuki are you the only one who loves me' original Netflix content?,No,41,"Is Netflix title 'oresuki are you the only one who loves me' a Series, Movie, or Documentary?",Series
api-9663-No-Movie,doraemon the movie nobita and the galaxy superexpress,1,Is title 'doraemon the movie nobita and the galaxy superexpress' original Netflix content?,No,53,"Is Netflix title 'doraemon the movie nobita and the galaxy superexpress' a Series, Movie, or Documentary?",Movie
api-9664-No-Series,a female student arrives at the imperial college,1,Is title 'a female student arrives at the imperial college' original Netflix content?,No,48,"Is Netflix title 'a female student arrives at the imperial college' a Series, Movie, or Documentary?",Series
api-9665-No-Series,til money do us part,1,Is title 'til money do us part' original Netflix content?,No,20,"Is Netflix title 'til money do us part' a Series, Movie, or Documentary?",Series
api-9666-Yes-Series,the disastrous life of saiki k reawakened,1,Is title 'the disastrous life of saiki k reawakened' original Netflix content?,Yes,41,"Is Netflix title 'the disastrous life of saiki k reawakened' a Series, Movie, or Documentary?",Series
api-9667-No-Series,fullmetal alchemist brotherhood part 2   fullmetal alchemist 2,1,Is title 'fullmetal alchemist brotherhood part 2   fullmetal alchemist 2' original Netflix content?,No,62,"Is Netflix title 'fullmetal alchemist brotherhood part 2   fullmetal alchemist 2' a Series, Movie, or Documentary?",Series
api-9668-No-Series,a little thing called first love,1,Is title 'a little thing called first love' original Netflix content?,No,32,"Is Netflix title 'a little thing called first love' a Series, Movie, or Documentary?",Series
api-9669-No-Series,fullmetal alchemist brotherhood part 5   fullmetal alchemist 5,1,Is title 'fullmetal alchemist brotherhood part 5   fullmetal alchemist 5' original Netflix content?,No,62,"Is Netflix title 'fullmetal alchemist brotherhood part 5   fullmetal alchemist 5' a Series, Movie, or Documentary?",Series
api-9670-No-Series,montalbano the other end of the thread  montalbano laltro capo del filo,1,Is title 'montalbano the other end of the thread  montalbano laltro capo del filo' original Netflix content?,No,71,"Is Netflix title 'montalbano the other end of the thread  montalbano laltro capo del filo' a Series, Movie, or Documentary?",Series
api-9671-No-Series,i can quit whenever i want masterclass  smetto quando voglio masterclass,1,Is title 'i can quit whenever i want masterclass  smetto quando voglio masterclass' original Netflix content?,No,72,"Is Netflix title 'i can quit whenever i want masterclass  smetto quando voglio masterclass' a Series, Movie, or Documentary?",Series
api-9672-No-Documentary,sea power,1,Is title 'sea power' original Netflix content?,No,9,"Is Netflix title 'sea power' a Series, Movie, or Documentary?",Documentary
api-9673-No-Series,the ancient magus bride those awaiting a star ova    ova,1,Is title 'the ancient magus bride those awaiting a star ova    ova' original Netflix content?,No,56,"Is Netflix title 'the ancient magus bride those awaiting a star ova    ova' a Series, Movie, or Documentary?",Series
api-9674-Yes-Series,neymar the perfect chaos limited series  neymar o caos perfeito minissrie,1,Is title 'neymar the perfect chaos limited series  neymar o caos perfeito minissrie' original Netflix content?,Yes,73,"Is Netflix title 'neymar the perfect chaos limited series  neymar o caos perfeito minissrie' a Series, Movie, or Documentary?",Series
api-9675-No-Movie,stronger than the world  mais forte que o mundo  a histria de jos aldo,1,Is title 'stronger than the world  mais forte que o mundo  a histria de jos aldo' original Netflix content?,No,70,"Is Netflix title 'stronger than the world  mais forte que o mundo  a histria de jos aldo' a Series, Movie, or Documentary?",Movie
api-9676-No-Series,no time for shame,1,Is title 'no time for shame' original Netflix content?,No,17,"Is Netflix title 'no time for shame' a Series, Movie, or Documentary?",Series
api-9677-No-Movie,doraemon the movie nobita and the knights on dinosaurs,1,Is title 'doraemon the movie nobita and the knights on dinosaurs' original Netflix content?,No,54,"Is Netflix title 'doraemon the movie nobita and the knights on dinosaurs' a Series, Movie, or Documentary?",Movie
api-9678-No-Movie,the big bad fox and other tales  le grand mchant renard et autres contes,1,Is title 'the big bad fox and other tales  le grand mchant renard et autres contes' original Netflix content?,No,72,"Is Netflix title 'the big bad fox and other tales  le grand mchant renard et autres contes' a Series, Movie, or Documentary?",Movie
api-9679-No-Movie,doraemon the movie nobitas three visionary swordsmen,1,Is title 'doraemon the movie nobitas three visionary swordsmen' original Netflix content?,No,52,"Is Netflix title 'doraemon the movie nobitas three visionary swordsmen' a Series, Movie, or Documentary?",Movie
api-9680-No-Movie,doraemon the movie nobitas legendary king of the sun,1,Is title 'doraemon the movie nobitas legendary king of the sun' original Netflix content?,No,52,"Is Netflix title 'doraemon the movie nobitas legendary king of the sun' a Series, Movie, or Documentary?",Movie
api-9681-No-Documentary,michela giraud the truth i swear  michela giraud la verit lo giuro,1,Is title 'michela giraud the truth i swear  michela giraud la verit lo giuro' original Netflix content?,No,66,"Is Netflix title 'michela giraud the truth i swear  michela giraud la verit lo giuro' a Series, Movie, or Documentary?",Documentary
api-9682-No-Series,she professed herself pupil of the wise man,1,Is title 'she professed herself pupil of the wise man' original Netflix content?,No,43,"Is Netflix title 'she professed herself pupil of the wise man' a Series, Movie, or Documentary?",Series
api-9683-No-Series,jojos bizarre adventure diamond is unbreakable,1,Is title 'jojos bizarre adventure diamond is unbreakable' original Netflix content?,No,46,"Is Netflix title 'jojos bizarre adventure diamond is unbreakable' a Series, Movie, or Documentary?",Series
api-9684-No-Series,true scary story accident property entertainer,1,Is title 'true scary story accident property entertainer' original Netflix content?,No,46,"Is Netflix title 'true scary story accident property entertainer' a Series, Movie, or Documentary?",Series
api-9685--Series,the unlikely murderer limited series  den osannolika mrdaren miniserie,1,Is title 'the unlikely murderer limited series  den osannolika mrdaren miniserie' original Netflix content?,,70,"Is Netflix title 'the unlikely murderer limited series  den osannolika mrdaren miniserie' a Series, Movie, or Documentary?",Series
api-9686-No-Movie,the rich the pauper and the butler  il ricco il povero e il maggiordomo,1,Is title 'the rich the pauper and the butler  il ricco il povero e il maggiordomo' original Netflix content?,No,71,"Is Netflix title 'the rich the pauper and the butler  il ricco il povero e il maggiordomo' a Series, Movie, or Documentary?",Movie
api-9687-No-Series,once upon a time  reach for the stars  suatu ketika  langitkan impianmu,1,Is title 'once upon a time  reach for the stars  suatu ketika  langitkan impianmu' original Netflix content?,No,71,"Is Netflix title 'once upon a time  reach for the stars  suatu ketika  langitkan impianmu' a Series, Movie, or Documentary?",Series
